ID,Date/Time,Total Play Time,Total # moves,#galleries,self avoidance,#clusters,exp efficiency,scav efficiency,median exp steps,median scav steps,max dt,robust_median_exploit_pace,robust_threshold_exploit_pace,Average Speed,% galleries in exp,% time in exp,efficiency ratio,exp speed,scav speed,Step Orig,% steps uniquely covered,Gallery Orig,Gallery Orig exp,Gallery Orig scav,% galleries uniquely covered,% galleries uniquely covered exp,% galleries uniquely covered scav,# clusters in GC,% clusters in GC,Step Orig (sample),% steps uniquely covered (sample),Gallery Orig (sample),Gallery Orig exp (sample),Gallery Orig scav (sample),% galleries uniquely covered (sample),% galleries uniquely covered exp (sample),% galleries uniquely covered scav (sample),# clusters in GC (sample),% clusters in GC (sample)
UrghCw,2025-12-18T16:21:50.925000,716.469,259,27,0.9681274900398407,5,0.3333333333333333,0.5,18,25,17.863,,,0.36149505421727945,0.037037037037037035,0.43155670377922845,0.6666666666666666,0.38486789975323166,0.34375061384038186,4.337944064,0.612,3.8608229604267104,4.218141468157678,3.8470799408985963,0.2222222222222222,0,0.23076923076923073,3,0.6,4.208765714990738,0.8200000000000001,3.8922691177999247,4.159226200389169,3.8820015377003383,0.37037037037037035,0,0.3846153846153846,2,0.4
kUPjH0,2024-12-12T13:16:30.348000,683.223,244,62,0.902542373,11,1,0.75,5,11,14.328000000000031,,,0.3571308342956839,0.080645161,0.351386004,1.3333333333333333,0.31656773924815174,0.3791058517696119,4.076488005764586,0.33476394849785407,3.501850258655357,3.0207691039398155,3.5440503599461937,0.14035087719298245,0,0.1454545454545455,10,0.9090909090909091,4.097499986067389,0.5493562231759657,3.6417581699475376,3.342669126325879,3.6679940509669824,0.19298245614035092,0,0.19999999999999996,7,0.6363636363636364
KGbWgG,2025-01-14T11:48:45.445000,714.483,268,24,0.9221311475409836,4,0.8333333333333334,0.42857142857142855,15,31.5,19.329000000000065,,,0.37509639837476894,0.125,0.4020487541341083,1.9444444444444446,0.3550827307950719,0.38855313112965983,4.319744556480243,0.6378600823045267,3.849104270671086,4.218141468157678,3.7963846710301445,0.34782608695652173,0.6666666666666667,0.30000000000000004,3,0.75,4.186738631,0.7654320987654322,3.8464924524712494,4.034287463780869,3.8196645937127336,0.26086956521739135,0.6666666666666667,0.19999999999999996,0,0
HZFCzD,2025-11-26T12:18:20.282000,719.346,201,26,0.8716577540106952,4,0.6607142857142857,0.55,29,22,23.01600000000002,,,0.27942047359685046,0.2692307692307692,0.5934696237971713,1.201298701298701,0.26703520648380225,0.2975009916699722,4.202637043669294,0.42391304347826086,3.4179819241530898,3.4215855066731082,3.416654288487821,0.16000000000000003,0.1428571428571429,0.16666666666666663,4,1,4.156097910476235,0.6576086956521738,3.624239949167356,3.6007798551197365,3.6328831417112153,0.19999999999999996,0.1428571428571429,0.2222222222222222,3,0.75
DnqxaP ,2025-12-29T12:04:49.226000,719.511,287,29,0.8136200716845878,5,0.4318181818181818,0.5,19,17,23.948000000000093,,,0.39888201848199684,0.20689655172413793,0.5637370380716903,0.8636363636363636,0.39199733737657644,0.4077783724545708,4.168480321657435,0.47565543071161054,3.5782389615939483,3.4739251799117152,3.605451252467574,0.1428571428571429,0.16666666666666663,0.13043478260869568,3,0.6,4.115294920816169,0.6254681647940075,3.678596388326981,3.5576143988130036,3.710156907330628,0.25,0.33333333333333337,0.21739130434782605,2,0.4
lkQZDf,2025-01-06T09:54:01.690000,705.405,181,33,0.9819277108433735,4,0.75,0.6458333333333333,12,21,25.303999999999974,,,0.25659018577980025,0.24242424242424243,0.4967047299069329,1.1612903225806452,0.2540113819931617,0.2591352207015241,4.401097493654535,0.7151515151515151,4.143116295,4.353894051979919,4.075667413084585,0.33333333333333337,0.5,0.28,2,0.5,4.2064214596297225,0.8363636363636364,4.067315327018232,4.253665895222932,4.007683145192729,0.5151515151515151,0.875,0.4,1,0.25
GR6pWI,2024-12-11T10:38:09.629000,719.133,184,27,0.9028571428571428,2,0.4444444444444444,0.6666666666666666,26,46.5,12.819999999999993,,,0.25586365804378325,0.25925925925925924,0.49140840428682875,0.6666666666666666,0.257507329,0.25427551982938934,4.103436239021274,0.3872832369942196,3.1656801616645986,3.0719448033643344,3.1984875370696906,0,0,0,2,1,4.117825336898127,0.6589595375722543,3.525286716981091,3.423324979220309,3.560973325197365,0.074074074,0,0.1,2,1
wQP4Rw,2026-01-19T00:05:55.342000,717.984,241,71,0.8553191489361702,11,1,0.6666666666666666,8.5,10,17.970000000000027,,,0.33566207603512055,0.16901408450704225,0.49433692115701716,1.5,0.3268286910510925,0.3442976053412951,4.175579250689568,0.4632034632034632,3.7931898343038517,3.5044640297176475,3.851913726762063,0.25806451612903225,0.090909091,0.2727272727272727,6,0.5454545454545454,4.152789748,0.6753246753246753,3.8639351579156425,3.6992012317702616,3.8974403632333456,0.4032258064516129,0.090909091,0.4363636363636364,4,0.36363636363636365
BfscM8,2025-11-28T15:13:09.023000,718.004,223,29,0.9295774647887324,5,0.45,0.8,24,15,21.913999999999987,,,0.31058322794859083,0.27586206896551724,0.6241747956835895,0.5625,0.3034630489111032,0.3224085026904433,4.212746010746388,0.47393364928909953,3.4754844438576993,3.226726516728701,3.5702493684782697,0.10344827586206895,0.125,0.095238095,3,0.6,4.177794588787411,0.7345971563981042,3.674457987763574,3.451623283901122,3.759347398758794,0.24137931034482762,0.125,0.2857142857142857,1,0.2
mYI3W1,2024-12-03T10:08:56.232000,712.421,256,21,0.8464730290456431,4,0.2902097902097902,0.375,25,16.5,19.72800000000001,,,0.35933808801256556,0.2857142857142857,0.7357391205481029,0.7738927738927739,0.35294835888552256,0.3771279844899477,4.059190707890239,0.30379746835443033,3.1235280722141696,3.3421641633931465,3.036073635742579,0,0,0,4,1,4.104575438847425,0.5485232067510548,3.400847144513729,3.5366263837728056,3.3465354488100996,0.095238095,0.16666666666666663,0.066666667,3,0.75
GJxEv8,2026-01-20T19:31:43.318000,718.272,364,24,0.9156626506024096,3,0.25,0.3333333333333333,45,25,28.92700000000002,,,0.5067718078945024,0.16666666666666666,0.5248777621847993,0.75,0.5517168207318203,0.4571200848602415,4.255509522664913,0.5105740181268883,3.669368447665351,3.326976801116198,3.737846776975182,0.2272727272727273,0,0.2777777777777778,2,0.6666666666666666,4.185220687526748,0.7341389728096677,3.781321921421519,3.676446522741122,3.8022970011575987,0.2727272727272727,0.25,0.2777777777777778,2,0.6666666666666666
YrH8Pg,2025-12-04T09:31:46.212000,719.051,158,15,0.8311688311688312,3,0.45454545454545453,0.3333333333333333,24,15,30.232000000000028,,,0.21973406615107968,0.3333333333333333,0.6266300999511857,1.3636363636363638,0.21083983052916355,0.2346613427098543,3.8908219197463447,0.20666666666666667,2.8659506001529067,3.106832717041415,2.745509541708653,0,0,0,3,1,4.063244978189348,0.4933333333333333,3.360058095048684,3.576322310634623,3.2519259872557136,0,0,0,3,1
olpEYy,2024-12-01T10:16:43.870000,719.044,117,13,0.9504950495049505,2,0.5333333333333333,0.375,31.5,27,16.503999999999905,,,0.16271605075628195,0.15384615384615385,0.5157653773621643,1.4222222222222223,0.16987634080968994,0.15508952111802315,4.3462706430061075,0.6060606060606061,4.194320702710425,3.8769560968993995,4.252023358,0.23076923076923073,0.5,0.18181818181818177,0,0,4.200827008952057,0.8181818181818181,4.128498824678705,3.740151610359704,4.199107409100342,0.6153846153846154,0.5,0.6363636363636364,0,0
WoB3UG,2024-12-09T11:39:55.641000,718.715,269,40,0.900398406,7,0.65,0.4375,15.5,15,15.512,,,0.37427909532985953,0.2,0.5490910861746311,1.4857142857142858,0.36488951956213256,0.38571318367661805,4.230173706630851,0.5201612903225806,3.5993518339724675,3.374700158162915,3.655514752924855,0.19999999999999996,0.125,0.21875,5,0.7142857142857143,4.152046126612764,0.689516129,3.7224101654131645,3.5400465110387818,3.768001079,0.19999999999999996,0.125,0.21875,3,0.42857142857142855
6VasU9,2025-12-17T16:11:50.763000,715.705,240,34,0.9553571428571429,4,0.55,0.5277777777777778,20,34,33.14999999999998,,,0.3353336919540872,0.23529411764705882,0.45997722525342144,1.0421052631578949,0.3402104444606449,0.33117980217181503,4.2693257664195565,0.5515695067264574,3.7087962921527176,3.395094323286362,3.8053199748808266,0.20588235294117652,0,0.2692307692307693,3,0.75,4.175181872178096,0.7174887892376682,3.824426893253326,3.6405595534449873,3.8810014593482003,0.38235294117647056,0.25,0.42307692307692313,2,0.5
SAws6H,2026-01-15T11:28:33.914000,717.288,369,42,0.9041095890410958,8,1,0.42857142857142855,21,18,16.882000000000005,,,0.5144377153946532,0.095238095,0.46319330589665525,2.3333333333333335,0.5056539942150774,0.5220169071147529,4.243144587,0.5607734806629834,3.9468895209907604,3.752124998385119,3.967391049686091,0.1282051282051282,0.25,0.11111111111111116,2,0.25,4.159357489434701,0.7099447513812155,3.9965857715309494,3.7809464733913734,4.019284645019325,0.5641025641025641,0.25,0.5833333333333333,2,0.25
bhgd2X,2025-12-11T16:10:08.961000,714.848,241,36,0.9606986899563319,7,0.5,0.5714285714285714,16,16,28.951000000000022,,,0.33713460763686826,0.1388888888888889,0.5269889542951787,0.875,0.347741143,0.32531770231064283,4.447807957202401,0.7675438596491229,4.417656138,4.169146958,4.457738264273441,0.5277777777777778,0.19999999999999996,0.5806451612903225,1,0.14285714285714285,4.234054361,0.8903508771929824,4.180304778,4.220511205899307,4.173819870465142,0.7222222222222222,0.6,0.7419354838709677,1,0.14285714285714285
9njfJR,2024-11-26T09:12:56.066000,714.703,252,93,0.8588709677419355,14,0.8166666666666667,1,7,11,11.270999999999999,,,0.3525940145766843,0.13978494623655913,0.44148548418014183,0.8166666666666667,0.3391108956013832,0.3632519314982012,4.191393482683907,0.43388429752066116,3.8036196977213335,3.6788462789340053,3.823895378274274,0.1325301204819277,0.076923077,0.136986301,9,0.6428571428571429,4.142669056882107,0.615702479,3.868888866,3.7975036939321773,3.8804889561807654,0.3132530120481928,0.23076923076923073,0.31506849315068497,6,0.42857142857142855
test,,,,,,,,,,,,,,,,,,,,2.890525807,0,,,,,,,0,,3.1842891200135597,0,,,,,,,0,
4KxP86,2024-12-24T12:41:05.704000,717.394,292,41,0.950530035,6,0.6,0.5277777777777778,22,14,8.377999999999986,,,0.40702877358885076,0.3170731707317073,0.6464606617841802,1.1368421052631579,0.42262601694385316,0.37850859727079544,4.186439594849038,0.5106382978723405,3.5799740537831846,3.587952741750985,3.5762696629409914,0.14634146341463417,0.23076923076923073,0.1071428571428571,4,0.6666666666666666,4.152373181576961,0.6702127659574468,3.7604840188558004,3.8690806058443794,3.7100641748968175,0.29268292682926833,0.3846153846153846,0.25,3,0.5
KHWkGA,2025-01-23T11:13:40.512000,715.027,289,27,0.9706959706959707,3,0.675,0.39230769230769236,32,48,10.227000000000032,,,0.40418054143409965,0.2222222222222222,0.40672589986112423,1.7205882352941175,0.42294202599546094,0.3913183893712268,4.395244722429326,0.6727941176470589,3.9159028419572355,4.121236087772341,3.8572362002957767,0.14814814814814814,0.16666666666666663,0.1428571428571429,3,1,4.229984965,0.8786764705882353,4.005687583029858,4.215290908877191,3.9458009185020484,0.4444444444444444,0.6666666666666667,0.38095238095238093,2,0.6666666666666666
EY5GTz,2026-01-08T13:35:50.846000,704.593,206,16,0.9211822660098522,2,0.3076923076923077,0.6666666666666666,77,20,37.399,,,0.2923673666925445,0.4375,0.7584875240032188,0.46153846153846156,0.31061421153576274,0.2350618212589911,4.327740700102659,0.6069651741293532,3.7206208393785913,3.608468885960233,3.8078501364817594,0.125,0,0.2222222222222222,1,0.5,4.178740430386486,0.7263681592039801,3.8255188029673275,3.7862397148811873,3.856069204812103,0.4375,0.2857142857142857,0.5555555555555556,0,0
 ThQbFX ,2025-12-21T14:35:04.450000,718.219,217,86,0.8530805687203792,16,1,1,4,6.5,41.464999999999975,,,0.3021362564900121,0.1744186046511628,0.5429277142487178,1,0.23849761887054716,0.37772863243957844,4.0127355114883505,0.2657004830917874,3.445027407566779,3.363511554503667,3.4622490666646204,0.051948051948051965,0,0.061538462,14,0.875,4.082440316409096,0.5217391304347826,3.700931869541612,3.6790685891809196,3.705550872434714,0.1558441558441559,0.1333333333333333,0.15384615384615385,9,0.5625
48p53b,2026-01-18T03:26:01.582000,717.672,230,41,0.9196428571428571,6,0.38095238095238093,0.7142857142857143,12,10,13.940000000000055,,,0.3204806652621253,0.24390243902439024,0.6407634685483061,0.5333333333333333,0.3261876492308496,0.31030122491408524,4.318050461988159,0.5605381165919283,3.8496555237725407,3.645731568122938,3.9154374449498315,0.125,0.1,0.12903225806451613,3,0.5,4.200150060634232,0.789237668,3.933719764695119,3.8395327960740353,3.964102657798695,0.32499999999999996,0.19999999999999996,0.3548387096774194,1,0.16666666666666666
DYOJyZ,2024-12-09T09:24:19.735000,719.323,250,28,0.8529411764705882,6,0.3484848484848485,0.4,12,9,23.017000000000053,,,0.34754901483756256,0.21428571428571427,0.6930961473496606,0.8712121212121212,0.3469993581514763,0.3487903317131946,4.2741741560338475,0.576271186,3.788449400322391,4.363211613197441,3.6316960695382865,0.33333333333333337,0.6666666666666667,0.23809523809523814,4,0.6666666666666666,4.192202707180672,0.7754237288135593,3.8074538329103547,4.126105375260966,3.720548866814733,0.40740740740740744,0.8333333333333334,0.2857142857142857,3,0.5
xPZUwWmQ,2025-01-16T17:10:37.450000,709.013,289,80,0.9151943462897526,13,0.7083333333333333,0.8333333333333334,8,10,16.54200000000003,,,0.4076088872841542,0.15,0.4481525726608681,0.8499999999999999,0.41227899013677577,0.40381631980207894,4.187780932232396,0.5089605734767024,3.8626186896029218,3.8876916050662866,3.8581940574623284,0.2435897435897436,0.16666666666666663,0.25757575757575757,9,0.6923076923076923,4.148233856767263,0.7132616487455197,3.882168125,3.983778304678554,3.8642369173245363,0.3846153846153846,0.33333333333333337,0.3939393939393939,8,0.6153846153846154
xZERPu,2025-01-20T09:52:33.848000,719.998,259,114,0.8695652173913043,16,1,1,4,8,7.728000000000009,,,0.3597232214533929,0.16666666666666666,0.4552929313692539,1,0.29895366218236163,0.41051740491804956,4.058865282988586,0.33466135458167334,3.6328004864349097,3.4993048145827648,3.6594996208053394,0.1,0.052631578947368474,0.1071428571428571,15,0.9375,4.096238181196131,0.5657370517928286,3.7991687272366037,3.7687827961141447,3.8052459134610945,0.32999999999999996,0.21052631578947367,0.34523809523809523,11,0.6875
cL5U0l,2025-01-02T08:37:00.769000,719.433,186,61,0.9010989010989011,10,1,1,6,8,29.899,,,0.25853693116662707,0.19672131147540983,0.5033477752619074,1,0.2181567138419055,0.2994615289889954,4.063380584849967,0.3370165745856354,3.612694878353415,3.3350597281797967,3.6806871600285866,0.1454545454545455,0.083333333,0.14893617021276595,7,0.7,4.120737564979205,0.5911602209944751,3.7772034152210123,3.6074712505236355,3.8187704759632277,0.2545454545454545,0.083333333,0.276595745,3,0.3
XpJhGr,2024-12-09T13:54:46.258000,719.144,230,113,0.8340807174887892,16,1,1,5.5,7,29.478000000000065,,,0.31982468,0.25663716814159293,0.5723791062707887,1,0.25265837914790956,0.4097281161286548,3.969198227859004,0.27522935779816515,3.702960525,3.593721790046273,3.740673897710239,0.070707071,0.035714286,0.08,12,0.75,4.079847660977924,0.4862385321100917,3.871419175084528,3.8350249575306172,3.8839838454305218,0.36363636363636365,0.25,0.3866666666666667,5,0.3125
EDEWtP,2024-12-10T11:10:20.278000,715.828,275,22,0.9333333333333333,3,0.75,0.45454545454545453,26,51,13.544000000000004,,,0.38417049905843303,0.13636363636363635,0.42055912872924783,1.6500000000000001,0.3753554250484972,0.3905684941414726,4.282798762529707,0.550185874,3.467614560599543,3.540333549662028,3.456132614958098,0.095238095,0,0.10526315789473684,2,0.6666666666666666,4.177428149198884,0.7360594795539033,3.703903468280943,3.794234363,3.6896406954865313,0.1428571428571429,0,0.1578947368421053,1,0.3333333333333333
p2K35h,2025-12-10T21:15:18.495000,718.898,174,19,0.9585798816568047,3,0.28695652173913044,0.5714285714285714,35,24,81.279,,,0.24203711792215307,0.2631578947368421,0.6973590133788103,0.5021739130434784,0.23537390541160513,0.2573907927636417,4.3702698398007245,0.7142857142857143,3.8655705422412887,4.021074420566131,3.8100334428395577,0.26315789473684215,0.4,0.2142857142857143,1,0.3333333333333333,4.195314783716673,0.8154761904761905,3.8178803157068977,3.8519893579771938,3.8056985148960782,0.42105263157894735,0.6,0.3571428571428571,1,0.3333333333333333
t2ssnw,2026-01-12T14:17:27.001000,718.011,259,33,0.8825910931174089,6,0.375,0.6666666666666666,17,14,13.162999999999997,,,0.36071870765211117,0.18181818181818182,0.6075115840843663,0.5625,0.355341586,0.3690416626746294,4.112176355083931,0.41841004184100417,3.096819203357635,2.7174835295242024,3.1811160197650654,0,0,0,5,0.8333333333333334,4.100240963,0.6150627615062761,3.4278899013430952,3.0916226515921967,3.5026159568432953,0.12903225806451613,0,0.15384615384615385,2,0.3333333333333333
K1E8m2,2025-01-09T12:48:05.158000,718.86,268,43,0.8674242424242424,7,0.8541666666666667,0.75,9.5,16,14.096000000000004,,,0.37281250869432153,0.093023256,0.3972442478368529,1.138888888888889,0.31166502663160134,0.41311156089241335,4.086808064628942,0.3961538461538462,3.156833411769607,3.1607755040008767,3.156429094617682,0.027027027027026973,0,0.028571429,6,0.8571428571428571,4.1230504093768285,0.6,3.5279595430843727,3.5894672748997154,3.5216510577699793,0.081081081,0.25,0.057142857,6,0.8571428571428571
52MCE2,2024-12-16T12:20:24.410000,643.578,171,45,0.9583333333333334,6,0.7142857142857143,0.6666666666666666,6.5,9.5,16.341999999999985,,,0.2657020594240325,0.26666666666666666,0.5517419799931012,1.0714285714285716,0.24500899774422746,0.2911722803989061,4.245612995,0.5209580838323353,3.7837880418493595,3.735855892525348,3.8012179143308167,0.24444444444444446,0.33333333333333337,0.21212121212121215,4,0.6666666666666666,4.1627574682824005,0.718562874,3.828257257726049,3.7586579193898975,3.853566108030106,0.37777777777777777,0.41666666666666663,0.36363636363636365,3,0.5
lgmeGb,2024-12-24T12:17:45.724000,718.573,243,36,0.8697478991596639,5,0.3333333333333333,0.6666666666666666,21.5,13,15.031999999999996,,,0.3381702346177772,0.19444444444444445,0.5265936794174009,0.5,0.35148363090518925,0.3233610737939367,4.091090472762086,0.41630901287553645,3.5248674493943604,3.4619896341790697,3.540044853067017,0.055555556,0,0.068965517,4,0.8,4.1190996352734075,0.6223175965665235,3.729115718250578,3.706767929057289,3.7345100121937858,0.13888888888888884,0,0.1724137931034483,3,0.6
5FdTAz,2024-12-11T11:13:49.827000,690.076,255,16,0.8978723404255319,3,0.4226190476190476,0.5277777777777778,33.5,18,50.256000000000085,,,0.3695245161402512,0.25,0.6768558825404737,0.8007518796992481,0.40678082221108935,0.291487663,4.116543522533679,0.375,3.246088180010344,3.521595077,3.154252547799818,0.0625,0.25,0,3,1,4.121802241354749,0.5991379310344828,3.4990769017259056,3.5960803587410375,3.4667424160541955,0.125,0.25,0.083333333,1,0.3333333333333333
eNSFpt,2025-12-01T13:52:45.748000,717.849,166,56,0.9567901234567902,8,0.8,1,8,12,46.757000000000005,,,0.23124640418806738,0.19642857142857142,0.5046479134191175,0.8,0.19047040669572488,0.2727876081307581,4.157492209626836,0.4347826086956522,3.744647175,3.834775516834772,3.7226158025306684,0.1636363636363637,0.090909091,0.18181818181818177,5,0.625,4.117811426311014,0.5465838509316769,3.819762812716939,3.9004523574553884,3.8000387017808728,0.2909090909090909,0.2727272727272727,0.2954545454545454,5,0.625
4zw0DO,2024-11-28T12:51:25.407000,718.889,215,39,0.9509803921568627,4,0.75,1,19,21.5,10.696000000000026,,,0.2990725967430299,0.3076923076923077,0.6314771821519038,0.75,0.29297606407584775,0.30951922605094995,4.1894132249981455,0.43842364532019706,3.215670947349513,3.4513820923461576,3.110910438462115,0.026315789,0.083333333,0,4,1,4.146592571355545,0.6699507389162562,3.5149954700121713,3.766049919705525,3.4034157145929043,0.026315789,0.083333333,0,3,0.75
TSUVQf,2025-12-15T08:37:27.836000,714.355,179,31,0.9221556886227545,6,0.3,0.7142857142857143,15,9,28.838000000000022,,,0.2505756941576667,0.22580645161290322,0.617754478,0.42,0.2469997462020956,0.2563548537129339,4.178600917381547,0.42944785276073616,3.7825697959417597,3.074674468698576,3.989039266387689,0.25806451612903225,0.1428571428571429,0.29166666666666663,2,0.3333333333333333,4.122289918327905,0.6012269938650308,3.7827418646209123,3.2846639432380433,3.9280145916909155,0.3870967741935484,0.1428571428571429,0.45833333333333337,2,0.3333333333333333
4fIbID,2024-12-10T13:03:06.859000,719.005,204,24,0.9104477611940298,5,0.6333333333333333,0.3,21.5,17,18.370000000000005,,,0.28372542610969326,0.3333333333333333,0.6473515483202481,2.111111111111111,0.29433944427853537,0.26424142990108695,4.271589917588235,0.5404040404040404,4.010307410673483,4.173445437975135,3.9287383970226566,0.375,0.625,0.25,2,0.4,4.168794775663251,0.702020202,3.9446142651617913,3.992097744272231,3.920872525606571,0.41666666666666663,0.5,0.375,0,0
999998,2026-02-06T08:59:23.377000,718.803,175,23,0.9345238095238095,5,0.35858585858585856,0.5,19.5,12,85.13999999999999,,,0.24346030831813445,0.17391304347826086,0.6125002260702864,0.7171717171717171,0.23849164257143957,0.25131401326937997,4.222384825705651,0.509090909,3.618616469111302,3.4793511190337503,3.6479354901802594,0.086956522,0,0.10526315789473684,2,0.4,4.167975119476937,0.703030303,3.798265934459644,3.591459507317534,3.841804129647457,0.21739130434782605,0,0.26315789473684215,1,0.2
dz2REE,2025-12-02T10:58:42.165000,718.877,315,43,0.9054054054054054,8,0.5714285714285714,0.55,12,13,8.884999999999991,,,0.4381834444557275,0.18604651162790697,0.5785412525369429,1.0389610389610389,0.44481846597739855,0.4290754743759426,4.2171383449935265,0.5,3.6927993563052803,3.9620024705578225,3.6312672159046993,0.14634146341463417,0.125,0.1515151515151515,4,0.5,4.167476822738326,0.7414965986394557,3.7997060008127908,3.9920064291788115,3.755751617186273,0.2682926829268293,0.5,0.21212121212121215,3,0.375
