ID,Date/Time,Total Play Time,Total # moves,#galleries,self avoidance,#clusters,exp efficiency,scav efficiency,median exp steps,median scav steps,max dt,robust_median_exploit_pace,robust_threshold_exploit_pace,Average Speed,% galleries in exp,% time in exp,efficiency ratio,exp speed,scav speed,Step Orig,% steps uniquely covered,Gallery Orig,Gallery Orig exp,Gallery Orig scav,% galleries uniquely covered,% galleries uniquely covered exp,% galleries uniquely covered scav,# clusters in GC,% clusters in GC,Step Orig (sample),% steps uniquely covered (sample),Gallery Orig (sample),Gallery Orig exp (sample),Gallery Orig scav (sample),% galleries uniquely covered (sample),% galleries uniquely covered exp (sample),% galleries uniquely covered scav (sample),# clusters in GC (sample),% clusters in GC (sample)
WekwE9,2024-12-31T14:36:35.016000,706.945,257,27,0.8866396761133604,5,0.4,0.4772727272727273,17.5,13,18.18399999999997,,,0.3635360600895402,0.3333333333333333,0.700139332,0.8380952380952381,0.3616453854856958,0.36795056253980224,4.197347705873878,0.48360655737704916,3.5977045893066784,3.7123215060219437,3.5403961309490453,0.074074074,0,0.11111111111111116,4,0.8,4.181485302037362,0.7418032786885246,3.834586803488593,3.8992864276601966,3.802236991402791,0.2222222222222222,0.2222222222222222,0.2222222222222222,3,0.6
UrghCw,2025-12-18T16:21:50.925000,716.469,267,27,0.9691119691119691,5,0.3125,0.5,18,26,17.863,,,0.37266092461781314,0.037037037037037035,0.43155670377922845,0.625,0.39457045184785094,0.35602742147753835,4.337356218533602,0.6124031007751938,3.8608229604267104,4.218141468157678,3.8470799408985963,0.2222222222222222,0,0.23076923076923073,3,0.6,4.204388393574032,0.8023255813953488,3.8922691177999247,4.159226200389169,3.8820015377003383,0.37037037037037035,0,0.3846153846153846,2,0.4
kUPjH0,2024-12-12T13:16:30.348000,683.223,250,62,0.9008264462809917,11,1,0.75,5,11,14.328000000000031,,,0.36591274005705315,0.080645161,0.351386004,1.3333333333333333,0.31656773924815174,0.3926453464756695,4.072580733744142,0.33054393305439334,3.501850258655357,3.0207691039398155,3.5440503599461937,0.14035087719298245,0,0.1454545454545455,10,0.9090909090909091,4.0913818372502755,0.5313807531380753,3.6417581699475376,3.342669126325879,3.6679940509669824,0.19298245614035092,0,0.19999999999999996,7,0.6363636363636364
KGbWgG,2025-01-14T11:48:45.445000,714.483,271,24,0.9230769230769231,4,0.8333333333333334,0.4166666666666667,15,32,19.329000000000065,,,0.37929523865508347,0.125,0.4020487541341083,2,0.3585639340381609,0.39323449415531836,4.319531889151364,0.6341463414634146,3.849104270671086,4.218141468157678,3.7963846710301445,0.34782608695652173,0.6666666666666667,0.30000000000000004,3,0.75,4.185203327391681,0.7682926829268293,3.8464924524712494,4.034287463780869,3.8196645937127336,0.26086956521739135,0.6666666666666667,0.19999999999999996,0,0
HZFCzD,2025-11-26T12:18:20.282000,719.346,204,26,0.8736842105263158,4,0.6607142857142857,0.55,29,22,23.01600000000002,,,0.28359092842665423,0.2692307692307692,0.5934696237971713,1.201298701298701,0.2717200346677286,0.3009205432983627,4.200103398227067,0.42245989304812837,3.4179819241530898,3.4215855066731082,3.416654288487821,0.16000000000000003,0.1428571428571429,0.16666666666666663,4,1,4.151347262590172,0.6417112299465241,3.624239949167356,3.6007798551197365,3.6328831417112153,0.19999999999999996,0.1428571428571429,0.2222222222222222,3,0.75
DnqxaP ,2025-12-29T12:04:49.226000,719.511,294,29,0.8076923076923077,5,0.4318181818181818,0.5,19,19,23.948000000000093,,,0.4086108482010699,0.20689655172413793,0.5637370380716903,0.8636363636363636,0.3944627294355486,0.42689298366337886,4.159313529980969,0.4652014652014652,3.5782389615939483,3.4739251799117152,3.605451252467574,0.1428571428571429,0.16666666666666663,0.13043478260869568,3,0.6,4.109617783587776,0.6190476190476191,3.678596388326981,3.5576143988130036,3.710156907330628,0.25,0.33333333333333337,0.21739130434782605,2,0.4
lkQZDf,2025-01-06T09:54:01.690000,705.405,181,33,0.9819277108433735,4,0.75,0.6458333333333333,12,21,25.303999999999974,,,0.25659018577980025,0.24242424242424243,0.4967047299069329,1.1612903225806452,0.2540113819931617,0.2591352207015241,4.401097493654535,0.7151515151515151,4.143116295,4.353894051979919,4.075667413084585,0.33333333333333337,0.5,0.28,2,0.5,4.206194672832442,0.8363636363636364,4.067315327018232,4.253665895222932,4.007683145192729,0.5151515151515151,0.875,0.4,1,0.25
GR6pWI,2024-12-11T10:38:09.629000,719.133,184,27,0.9028571428571428,2,0.4444444444444444,0.6666666666666666,26,46.5,12.819999999999993,,,0.25586365804378325,0.25925925925925924,0.49140840428682875,0.6666666666666666,0.257507329,0.25427551982938934,4.103436239021274,0.3872832369942196,3.1656801616645986,3.0719448033643344,3.1984875370696906,0,0,0,2,1,4.114174993,0.653179191,3.525286716981091,3.423324979220309,3.560973325197365,0.074074074,0,0.1,2,1
wQP4Rw,2026-01-19T00:05:55.342000,717.984,241,71,0.8553191489361702,11,1,0.6666666666666666,8.5,10,17.970000000000027,,,0.33566207603512055,0.16901408450704225,0.49433692115701716,1.5,0.3268286910510925,0.3442976053412951,4.175579250689568,0.4632034632034632,3.7931898343038517,3.5044640297176475,3.851913726762063,0.25806451612903225,0.090909091,0.2727272727272727,6,0.5454545454545454,4.148319921136591,0.670995671,3.8639351579156425,3.6992012317702616,3.8974403632333456,0.4032258064516129,0.090909091,0.4363636363636364,4,0.36363636363636365
BfscM8,2025-11-28T15:13:09.023000,718.004,223,29,0.9295774647887324,5,0.45,0.8,24,15,21.913999999999987,,,0.31058322794859083,0.27586206896551724,0.6241747956835895,0.5625,0.3034630489111032,0.3224085026904433,4.212746010746388,0.47393364928909953,3.4754844438576993,3.226726516728701,3.5702493684782697,0.10344827586206895,0.125,0.095238095,3,0.6,4.174483888056825,0.7203791469194313,3.674457987763574,3.451623283901122,3.759347398758794,0.24137931034482762,0.125,0.2857142857142857,1,0.2
mYI3W1,2024-12-03T10:08:56.232000,712.421,263,21,0.842741935,4,0.2902097902097902,0.375,27,17.5,19.72800000000001,,,0.36916373885665915,0.2857142857142857,0.7357391205481029,0.7738927738927739,0.36248750372026645,0.3877513079967068,4.0467848441620236,0.28688524590163933,3.1235280722141696,3.3421641633931465,3.036073635742579,0,0,0,4,1,4.099148386931315,0.540983607,3.400847144513729,3.5366263837728056,3.3465354488100996,0.095238095,0.16666666666666663,0.066666667,3,0.75
GJxEv8,2026-01-20T19:31:43.318000,718.272,380,24,0.9109195402298851,3,0.25,0.3076923076923077,45.5,25,28.92700000000002,,,0.5290474917579969,0.16666666666666666,0.5248777621847993,0.8125,0.5729366984522749,0.4805621404941001,4.256001707211792,0.5072046109510087,3.669368447665351,3.326976801116198,3.737846776975182,0.2272727272727273,0,0.2777777777777778,2,0.6666666666666666,4.181057816,0.717579251,3.781321921421519,3.676446522741122,3.8022970011575987,0.2727272727272727,0.25,0.2777777777777778,2,0.6666666666666666
YrH8Pg,2025-12-04T09:31:46.212000,719.051,163,15,0.8238993710691824,3,0.45454545454545453,0.3333333333333333,24,15,30.232000000000028,,,0.22668767583940497,0.3333333333333333,0.6266300999511857,1.3636363636363638,0.21749793044061083,0.24211090914508776,3.8976484914671254,0.19999999999999996,2.8659506001529067,3.106832717041415,2.745509541708653,0,0,0,3,1,4.054397857614937,0.46451612903225803,3.360058095048684,3.576322310634623,3.2519259872557136,0,0,0,3,1
olpEYy,2024-12-01T10:16:43.870000,719.044,117,13,0.9504950495049505,2,0.5333333333333333,0.375,31.5,27,16.503999999999905,,,0.16271605075628195,0.15384615384615385,0.5157653773621643,1.4222222222222223,0.16987634080968994,0.15508952111802315,4.3462706430061075,0.6060606060606061,4.194320702710425,3.8769560968993995,4.252023358,0.23076923076923073,0.5,0.18181818181818177,0,0,4.200828913764475,0.8181818181818181,4.128498824678705,3.740151610359704,4.199107409100342,0.6153846153846154,0.5,0.6363636363636364,0,0
WoB3UG,2024-12-09T11:39:55.641000,718.715,271,40,0.8932806324110671,7,0.65,0.4375,15.5,15,15.512,,,0.3770618395330555,0.2,0.5490910861746311,1.4857142857142858,0.36995742955605104,0.38571318367661805,4.232806218629394,0.524,3.5993518339724675,3.374700158162915,3.655514752924855,0.19999999999999996,0.125,0.21875,5,0.7142857142857143,4.147908684676075,0.6799999999999999,3.7224101654131645,3.5400465110387818,3.768001079,0.19999999999999996,0.125,0.21875,3,0.42857142857142855
6VasU9,2025-12-17T16:11:50.763000,715.705,240,34,0.9553571428571429,4,0.55,0.5277777777777778,20,34,33.14999999999998,,,0.3353336919540872,0.23529411764705882,0.45997722525342144,1.0421052631578949,0.3402104444606449,0.33117980217181503,4.2693257664195565,0.5515695067264574,3.7087962921527176,3.395094323286362,3.8053199748808266,0.20588235294117652,0,0.2692307692307693,3,0.75,4.174171438588293,0.7174887892376682,3.824426893253326,3.6405595534449873,3.8810014593482003,0.38235294117647056,0.25,0.42307692307692313,2,0.5
SAws6H,2026-01-15T11:28:33.914000,717.288,389,42,0.8987012987012987,8,1,0.39230769230769236,21,19,16.882000000000005,,,0.5423205183970734,0.095238095,0.46319330589665525,2.549019607843137,0.5297327558443669,0.5531820955992157,4.233436474121818,0.5461741424802111,3.9468895209907604,3.752124998385119,3.967391049686091,0.1282051282051282,0.25,0.11111111111111116,2,0.25,4.148952747576883,0.6939313984168866,3.9965857715309494,3.7809464733913734,4.019284645019325,0.5641025641025641,0.25,0.5833333333333333,2,0.25
bhgd2X,2025-12-11T16:10:08.961000,714.848,246,36,0.9572649572649573,7,0.5,0.5714285714285714,16,16,28.951000000000022,,,0.34412910157124316,0.1388888888888889,0.5269889542951787,0.875,0.35305016763246694,0.3341900032827513,4.448960783192357,0.7682403433476395,4.417656138,4.169146958,4.457738264273441,0.5277777777777778,0.19999999999999996,0.5806451612903225,1,0.14285714285714285,4.233115120928694,0.8841201716738197,4.180304778,4.220511205899307,4.173819870465142,0.7222222222222222,0.6,0.7419354838709677,1,0.14285714285714285
9njfJR,2024-11-26T09:12:56.066000,714.703,252,93,0.8588709677419355,14,0.8166666666666667,1,7,11,11.270999999999999,,,0.3525940145766843,0.13978494623655913,0.44148548418014183,0.8166666666666667,0.3391108956013832,0.3632519314982012,4.191393482683907,0.43388429752066116,3.8036196977213335,3.6788462789340053,3.823895378274274,0.1325301204819277,0.076923077,0.136986301,9,0.6428571428571429,4.135832175149062,0.5909090909090908,3.868888866,3.7975036939321773,3.8804889561807654,0.3132530120481928,0.23076923076923073,0.31506849315068497,6,0.42857142857142855
test,,,,,,,,,,,,,,,,,,,,2.890525807,0,,,,,,,0,,3.1842891200135597,0,,,,,,,0,
4KxP86,2024-12-24T12:41:05.704000,717.394,297,41,0.9479166666666666,6,0.6,0.5277777777777778,22,14,8.377999999999986,,,0.41399844436948174,0.3170731707317073,0.6464606617841802,1.1368421052631579,0.43125103769780937,0.3824513951590329,4.1760240485975455,0.5017421602787456,3.5799740537831846,3.587952741750985,3.5762696629409914,0.14634146341463417,0.23076923076923073,0.1071428571428571,4,0.6666666666666666,4.147237826018905,0.6655052264808362,3.7604840188558004,3.8690806058443794,3.7100641748968175,0.29268292682926833,0.3846153846153846,0.25,3,0.5
KHWkGA,2025-01-23T11:13:40.512000,715.027,302,27,0.9685314685314685,3,0.675,0.3708791208791209,33.5,51,10.227000000000032,,,0.42236167305570277,0.2222222222222222,0.40672589986112423,1.82,0.443573344,0.40781976723627855,4.393783884302787,0.6666666666666667,3.9159028419572355,4.121236087772341,3.8572362002957767,0.14814814814814814,0.16666666666666663,0.1428571428571429,3,1,4.229759937589612,0.8807017543859649,4.005687583029858,4.215290908877191,3.9458009185020484,0.4444444444444444,0.6666666666666667,0.38095238095238093,2,0.6666666666666666
EY5GTz,2026-01-08T13:35:50.846000,704.593,208,16,0.9219512195121952,2,0.3076923076923077,0.6666666666666666,78,20,37.399,,,0.2952058848157731,0.4375,0.7584875240032188,0.46153846153846156,0.314356551,0.2350618212589911,4.330035328891024,0.6108374384236452,3.7206208393785913,3.608468885960233,3.8078501364817594,0.125,0,0.2222222222222222,1,0.5,4.176868471429639,0.7241379310344828,3.8255188029673275,3.7862397148811873,3.856069204812103,0.4375,0.2857142857142857,0.5555555555555556,0,0
 ThQbFX ,2025-12-21T14:35:04.450000,718.219,220,86,0.8551401869158879,16,1,1,4,6.5,41.464999999999975,,,0.306313255,0.1744186046511628,0.5429277142487178,1,0.2436265999215267,0.3807748310882847,4.014947101865156,0.2666666666666667,3.445027407566779,3.363511554503667,3.4622490666646204,0.051948051948051965,0,0.061538462,14,0.875,4.082612187,0.5238095238095238,3.700931869541612,3.6790685891809196,3.705550872434714,0.1558441558441559,0.1333333333333333,0.15384615384615385,9,0.5625
48p53b,2026-01-18T03:26:01.582000,717.672,231,41,0.92,6,0.36813186813186816,0.7142857142857143,12,10,13.940000000000055,,,0.32187405945891717,0.24390243902439024,0.6407634685483061,0.5153846153846154,0.32836223355905525,0.31030122491408524,4.319138491245241,0.5625,3.8496555237725407,3.645731568122938,3.9154374449498315,0.125,0.1,0.12903225806451613,3,0.5,4.198294573613708,0.78125,3.933719764695119,3.8395327960740353,3.964102657798695,0.32499999999999996,0.19999999999999996,0.3548387096774194,1,0.16666666666666666
DYOJyZ,2024-12-09T09:24:19.735000,719.323,257,28,0.8489795918367347,6,0.3484848484848485,0.4,12,9,23.017000000000053,,,0.3572803872530143,0.21428571428571427,0.6930961473496606,0.8712121212121212,0.35101091142490376,0.3714390545517138,4.266213952971897,0.5596707818930041,3.788449400322391,4.363211613197441,3.6316960695382865,0.33333333333333337,0.6666666666666667,0.23809523809523814,4,0.6666666666666666,4.185558752662939,0.757201646,3.8074538329103547,4.126105375260966,3.720548866814733,0.40740740740740744,0.8333333333333334,0.2857142857142857,3,0.5
xPZUwWmQ,2025-01-16T17:10:37.450000,709.013,300,80,0.9149659863945578,13,0.7083333333333333,0.8333333333333334,8.5,11,16.54200000000003,,,0.42312341240569634,0.15,0.4481525726608681,0.8499999999999999,0.4248676615913338,0.4217069162490065,4.189856978132432,0.503448276,3.8626186896029218,3.8876916050662866,3.8581940574623284,0.2435897435897436,0.16666666666666663,0.25757575757575757,9,0.6923076923076923,4.148116757538963,0.7068965517241379,3.882168125,3.983778304678554,3.8642369173245363,0.3846153846153846,0.33333333333333337,0.3939393939393939,8,0.6153846153846154
xZERPu,2025-01-20T09:52:33.848000,719.998,259,114,0.8695652173913043,16,1,1,4,8,7.728000000000009,,,0.3597232214533929,0.16666666666666666,0.4552929313692539,1,0.29895366218236163,0.41051740491804956,4.058865282988586,0.33466135458167334,3.6328004864349097,3.4993048145827648,3.6594996208053394,0.1,0.052631578947368474,0.1071428571428571,15,0.9375,4.092226635094964,0.5657370517928286,3.7991687272366037,3.7687827961141447,3.8052459134610945,0.32999999999999996,0.21052631578947367,0.34523809523809523,11,0.6875
cL5U0l,2025-01-02T08:37:00.769000,719.433,187,61,0.9016393442622951,10,1,1,6,8,29.899,,,0.2599269146675229,0.19672131147540983,0.5033477752619074,1,0.2181567138419055,0.3022602348673972,4.060193078211728,0.3351648351648352,3.612694878353415,3.3350597281797967,3.6806871600285866,0.1454545454545455,0.083333333,0.14893617021276595,7,0.7,4.111457613428551,0.5714285714285714,3.7772034152210123,3.6074712505236355,3.8187704759632277,0.2545454545454545,0.083333333,0.276595745,3,0.3
XpJhGr,2024-12-09T13:54:46.258000,719.144,232,113,0.8355555555555556,16,1,1,5.5,7,29.478000000000065,,,0.3226057646312839,0.25663716814159293,0.5723791062707887,1,0.2575171941315232,0.4097281161286548,3.9744886661691305,0.28181818181818186,3.702960525,3.593721790046273,3.740673897710239,0.070707071,0.035714286,0.08,12,0.75,4.0755888387950865,0.46818181818181814,3.871419175084528,3.8350249575306172,3.8839838454305218,0.36363636363636365,0.25,0.3866666666666667,5,0.3125
EDEWtP,2024-12-10T11:10:20.278000,715.828,280,22,0.9345454545454546,3,0.75,0.45454545454545453,26,51,13.544000000000004,,,0.39115541722313185,0.13636363636363635,0.42055912872924783,1.6500000000000001,0.3819988838989131,0.39780124403298134,4.278025705662525,0.5401459854014599,3.467614560599543,3.540333549662028,3.456132614958098,0.095238095,0,0.10526315789473684,2,0.6666666666666666,4.175008355429333,0.7335766423357664,3.703903468280943,3.794234363,3.6896406954865313,0.1428571428571429,0,0.1578947368421053,1,0.3333333333333333
p2K35h,2025-12-10T21:15:18.495000,718.898,186,19,0.9613259668508287,3,0.28695652173913044,0.5714285714285714,37.5,24,81.279,,,0.25872933295126704,0.2631578947368421,0.6973590133788103,0.5021739130434784,0.2513314583208665,0.2757758493896161,4.374677877,0.7111111111111111,3.8655705422412887,4.021074420566131,3.8100334428395577,0.26315789473684215,0.4,0.2142857142857143,1,0.3333333333333333,4.195433127398147,0.8111111111111111,3.8178803157068977,3.8519893579771938,3.8056985148960782,0.42105263157894735,0.6,0.3571428571428571,1,0.3333333333333333
t2ssnw,2026-01-12T14:17:27.001000,718.011,261,33,0.8795180722891566,6,0.375,0.6666666666666666,17,14,13.162999999999997,,,0.36350418029807346,0.18181818181818182,0.6075115840843663,0.5625,0.3576341127922972,0.37259014,4.1054181,0.4107883817427386,3.096819203357635,2.7174835295242024,3.1811160197650654,0,0,0,5,0.8333333333333334,4.091195058929694,0.5975103734439834,3.4278899013430952,3.0916226515921967,3.5026159568432953,0.12903225806451613,0,0.15384615384615385,2,0.3333333333333333
K1E8m2,2025-01-09T12:48:05.158000,718.86,271,43,0.8689138576779026,7,0.8541666666666667,0.6666666666666666,9.5,17,14.096000000000004,,,0.3769857830453774,0.093023256,0.3972442478368529,1.2812500000000002,0.31516688086341704,0.4177273325224962,4.079201367618697,0.3840304182509505,3.156833411769607,3.1607755040008767,3.156429094617682,0.027027027027026973,0,0.028571429,6,0.8571428571428571,4.118489685351287,0.596958175,3.5279595430843727,3.5894672748997154,3.5216510577699793,0.081081081,0.25,0.057142857,6,0.8571428571428571
52MCE2,2024-12-16T12:20:24.410000,643.578,171,45,0.9583333333333334,6,0.7142857142857143,0.6666666666666666,6.5,9.5,16.341999999999985,,,0.2657020594240325,0.26666666666666666,0.5517419799931012,1.0714285714285716,0.24500899774422746,0.2911722803989061,4.245612995,0.5209580838323353,3.7837880418493595,3.735855892525348,3.8012179143308167,0.24444444444444446,0.33333333333333337,0.21212121212121215,4,0.6666666666666666,4.159709265039581,0.718562874,3.828257257726049,3.7586579193898975,3.853566108030106,0.37777777777777777,0.41666666666666663,0.36363636363636365,3,0.5
lgmeGb,2024-12-24T12:17:45.724000,718.573,250,36,0.8653061224489796,5,0.3333333333333333,0.6666666666666666,21.5,14,15.031999999999996,,,0.34791176401005885,0.19444444444444445,0.5265936794174009,0.5,0.3594118331060582,0.3351196582955344,4.084254892454761,0.4041666666666667,3.5248674493943604,3.4619896341790697,3.540044853067017,0.055555556,0,0.068965517,4,0.8,4.110171523200314,0.5958333333333333,3.729115718250578,3.706767929057289,3.7345100121937858,0.13888888888888884,0,0.1724137931034483,3,0.6
5FdTAz,2024-12-11T11:13:49.827000,690.076,261,16,0.8962655601659751,3,0.4226190476190476,0.45,34,20,50.256000000000085,,,0.3782192106376689,0.25,0.6768558825404737,0.9391534391534391,0.411062726,0.30942536570490675,4.106790448993833,0.3571428571428571,3.246088180010344,3.521595077,3.154252547799818,0.0625,0.25,0,3,1,4.1136518818212595,0.5840336134453781,3.4990769017259056,3.5960803587410375,3.4667424160541955,0.125,0.25,0.083333333,1,0.3333333333333333
eNSFpt,2025-12-01T13:52:45.748000,717.849,167,56,0.9570552147239264,8,0.8,1,8,12,46.757000000000005,,,0.23263945481570636,0.19642857142857142,0.5046479134191175,0.8,0.19047040669572488,0.27559985151354943,4.158129462079184,0.4320987654320988,3.744647175,3.834775516834772,3.7226158025306684,0.1636363636363637,0.090909091,0.18181818181818177,5,0.625,4.112375538111996,0.5308641975308642,3.819762812716939,3.9004523574553884,3.8000387017808728,0.2909090909090909,0.2727272727272727,0.2954545454545454,5,0.625
4zw0DO,2024-11-28T12:51:25.407000,718.889,215,39,0.9509803921568627,4,0.75,1,19,21.5,10.696000000000026,,,0.2990725967430299,0.3076923076923077,0.6314771821519038,0.75,0.29297606407584775,0.30951922605094995,4.1894132249981455,0.43842364532019706,3.215670947349513,3.4513820923461576,3.110910438462115,0.026315789,0.083333333,0,4,1,4.144176365857499,0.6600985221674878,3.5149954700121713,3.766049919705525,3.4034157145929043,0.026315789,0.083333333,0,3,0.75
TSUVQf,2025-12-15T08:37:27.836000,714.355,180,31,0.9226190476190477,6,0.3,0.7142857142857143,15,9,28.838000000000022,,,0.251975558,0.22580645161290322,0.617754478,0.42,0.24926579891954603,0.2563548537129339,4.166858415043216,0.4207317073170732,3.7825697959417597,3.074674468698576,3.989039266387689,0.25806451612903225,0.1428571428571429,0.29166666666666663,2,0.3333333333333333,4.113617595329184,0.5853658536585367,3.7827418646209123,3.2846639432380433,3.9280145916909155,0.3870967741935484,0.1428571428571429,0.45833333333333337,2,0.3333333333333333
4fIbID,2024-12-10T13:03:06.859000,719.005,205,24,0.9108910891089109,5,0.6333333333333333,0.3,21.5,17,18.370000000000005,,,0.2851162370219957,0.3333333333333333,0.6473515483202481,2.111111111111111,0.29648790737545894,0.26424142990108695,4.270695944522173,0.5376884422110553,4.010307410673483,4.173445437975135,3.9287383970226566,0.375,0.625,0.25,2,0.4,4.168871337807476,0.7035175879396984,3.9446142651617913,3.992097744272231,3.920872525606571,0.41666666666666663,0.5,0.375,0,0
999998,2026-02-06T08:59:23.377000,718.803,179,23,0.936046512,5,0.3068181818181818,0.4444444444444444,20.5,12,85.13999999999999,,,0.2490251153654061,0.17391304347826086,0.6125002260702864,0.6903409090909092,0.24757703847892298,0.25131401326937997,4.213635651723284,0.4970414201183432,3.618616469111302,3.4793511190337503,3.6479354901802594,0.086956522,0,0.10526315789473684,2,0.4,4.162947613,0.6745562130177515,3.798265934459644,3.591459507317534,3.841804129647457,0.21739130434782605,0,0.26315789473684215,1,0.2
dz2REE,2025-12-02T10:58:42.165000,718.877,336,43,0.9085173501577287,8,0.5714285714285714,0.55,12.5,13,8.884999999999991,,,0.4673956740861093,0.18604651162790697,0.5785412525369429,1.0389610389610389,0.4760759798028374,0.4554801189529237,4.203103534910825,0.4840764331210191,3.6927993563052803,3.9620024705578225,3.6312672159046993,0.14634146341463417,0.125,0.1515151515151515,4,0.5,4.157646820673227,0.7165605095541401,3.7997060008127908,3.9920064291788115,3.755751617186273,0.2682926829268293,0.5,0.21212121212121215,3,0.375
